"AWL_ID","EVENT_ID","RACE_CODE","SCALLOP_NUMBER","WHOLE_WT_GRAMS","SHELL_WORM_SW","SHELL_HEIGHT_MM","SEX_SW","SCAL_GONAD_COND","MUD_BLISTER_SW","AGE_STRUCTURE_COLLECTED","MEAT_CONDITION_SW","MEAT_WEIGHT_GRAMS","CLAPPER","D1_SW","D2_SW","D3_SW","CRAB_NUM","BIOLOGICAL_WIDTH_MM","SHELL_CONDITION_SW","CONDITION_SW","SAMPLE_TYPE","SAMPLER","BASKET_ID"
130101,"2016D02021","74120","6",333.000000,"0",147.000000,"1","3","1","1","0",25.000000,"","0",,,,,,,"1","MDS",
130102,"2016D02021","74120","11",,"0",99.000000,"1","3","0","1","0",,"","0",,,,,,,"1","MDS",
130103,"2016D02021","74120","21",,"0",147.000000,"0","0","1","1",,,"1","0",,,,,,,"1","MDS",
130104,"2016D02022","74120","1",248.000000,"1",141.000000,"1","3","0","1","0",23.000000,"","0",,,,,,,"1","MDS",
130105,"2016D02022","74120","2",268.000000,"0",141.000000,"2","3","0","1","0",24.000000,"","0",,,,,,,"1","MDS",
130106,"2016D02022","74120","3",149.000000,"1",124.000000,"2","3","0","1","0",17.000000,"","0",,,,,,,"1","MDS",
130107,"2016D02022","74120","4",211.000000,"0",131.000000,"1","3","0","1","0",17.000000,"","0",,,,,,,"1","MDS",
130108,"2016D02022","74120","5",314.000000,"0",141.000000,"1","3","0","1","0",27.000000,"","0",,,,,,,"1","MDS",
130109,"2016D02022","74120","6",188.000000,"0",126.000000,"1","3","0","1","0",15.000000,"","0",,,,,,,"1","MDS",
130110,"2016D02022","74120","7",185.000000,"0",134.000000,"1","3","0","1","0",15.000000,"","0",,,,,,,"1","MDS",
130111,"2016D02022","74120","8",169.000000,"0",121.000000,"1","3","0","1","0",15.000000,"","0",,,,,,,"1","MDS",
130112,"2016D02022","74120","9",176.000000,"0",128.000000,"2","3","0","1","0",18.000000,"","0",,,,,,,"1","MDS",
130113,"2016D02022","74120","10",212.000000,"1",134.000000,"1","3","0","1","0",18.000000,"","0",,,,,,,"1","MDS",
130114,"2016D02022","74120","21",,"0",139.000000,"0","0","0","1",,,"1","0",,,,,,,"1","MDS",
130115,"2016D02023","74120","1",174.000000,"0",138.000000,"2","3","0","1","0",21.000000,"","0",,,,,,,"1","MDS",
130116,"2016D02023","74120","2",188.000000,"0",129.000000,"1","3","0","1","0",15.000000,"","0",,,,,,,"1","MDS",
130117,"2016D02023","74120","3",170.000000,"0",123.000000,"1","3","1","1","0",18.000000,"","0",,,,,,,"1","MDS",
130118,"2016D02023","74120","4",179.000000,"0",128.000000,"1","3","0","1","0",15.000000,"","0",,,,,,,"1","MDS",
130119,"2016D02023","74120","5",203.000000,"0",122.000000,"2","3","0","1","0",14.000000,"","0",,,,,,,"1","MDS",
130120,"2016D02023","74120","6",166.000000,"1",129.000000,"1","3","1","1","0",17.000000,"","0",,,,,,,"1","MDS",
130121,"2016D02023","74120","7",169.000000,"0",127.000000,"1","3","0","1","0",19.000000,"","0",,,,,,,"1","MDS",
130122,"2016D02023","74120","8",159.000000,"1",123.000000,"2","3","0","1","0",13.000000,"","0",,,,,,,"1","MDS",
130123,"2016D02023","74120","9",268.000000,"0",136.000000,"2","4","0","1","0",23.000000,"","0",,,,,,,"1","MDS",
130124,"2016D02023","74120","10",189.000000,"0",127.000000,"2","3","0","1","0",18.000000,"","0",,,,,,,"1","MDS",
130125,"2016D02024","74120","1",281.000000,"1",140.000000,"1","3","1","1","0",20.000000,"","0",,,,,,,"1","MDS",
130126,"2016D02024","74120","2",232.000000,"0",133.000000,"2","3","0","1","0",24.000000,"","0",,,,,,,"1","MDS",
130127,"2016D02024","74120","3",241.000000,"0",133.000000,"2","3","0","1","0",18.000000,"","0",,,,,,,"1","MDS",
130128,"2016D02024","74120","4",201.000000,"0",123.000000,"1","3","0","1","0",14.000000,"","0",,,,,,,"1","MDS",
130129,"2016D02024","74120","5",203.000000,"0",125.000000,"1","3","0","1","0",17.000000,"","0",,,,,,,"1","MDS",
130130,"2016D02024","74120","6",204.000000,"0",126.000000,"1","4","0","1","0",16.000000,"","0",,,,,,,"1","MDS",
130131,"2016D02024","74120","7",184.000000,"0",125.000000,"2","3","1","1","0",19.000000,"","0",,,,,,,"1","MDS",
130132,"2016D02024","74120","8",221.000000,"1",131.000000,"1","3","0","1","0",16.000000,"","0",,,,,,,"1","MDS",
130133,"2016D02025","74120","1",273.000000,"0",136.000000,"2","3","1","1","0",22.000000,"","0",,,,,,,"1","MDS",
130134,"2016D02025","74120","2",246.000000,"3",132.000000,"1","3","1","1","0",19.000000,"","0",,,,,,,"1","MDS",
130135,"2016D02025","74120","3",194.000000,"1",123.000000,"2","3","0","1","0",18.000000,"","0",,,,,,,"1","MDS",
130136,"2016D02025","74120","4",162.000000,"0",123.000000,"1","3","0","1","0",15.000000,"","0",,,,,,,"1","MDS",
130137,"2016D02025","74120","5",153.000000,"1",,"1","3","0","1","0",14.000000,"","3",,,,,,,"1","MDS",
130138,"2016D02025","74120","6",242.000000,"0",132.000000,"2","4","0","1","0",21.000000,"","0",,,,,,,"1","MDS",
130139,"2016D02025","74120","7",196.000000,"0",130.000000,"1","3","0","1","0",19.000000,"","3",,,,,,,"1","MDS",
130140,"2016D02025","74120","8",172.000000,"0",,"2","3","0","1","0",19.000000,"","3",,,,,,,"1","MDS",
130141,"2016D02025","74120","9",238.000000,"1",133.000000,"1","3","0","1","0",19.000000,"","0",,,,,,,"1","MDS",
130142,"2016D02025","74120","10",186.000000,"0",126.000000,"2","4","0","1","0",17.000000,"","0",,,,,,,"1","MDS",
130143,"2016D02026","74120","1",233.000000,"0",132.000000,"2","3","0","1","0",20.000000,"","0",,,,,,,"1","MDS",
130144,"2016D02026","74120","2",256.000000,"1",130.000000,"2","3","0","1","0",24.000000,"","0",,,,,,,"1","MDS",
130145,"2016D02026","74120","3",194.000000,"0",131.000000,"1","4","0","1","0",17.000000,"","0",,,,,,,"1","MDS",
130146,"2016D02026","74120","4",214.000000,"1",130.000000,"2","3","0","1","0",19.000000,"","0",,,,,,,"1","MDS",
130147,"2016D02026","74120","5",212.000000,"0",134.000000,"2","4","0","1","0",19.000000,"","0",,,,,,,"1","MDS",
130148,"2016D02026","74120","6",189.000000,"0",131.000000,"2","3","0","1","0",18.000000,"","0",,,,,,,"1","MDS",
130149,"2016D02026","74120","7",253.000000,"1",137.000000,"2","3","0","1","0",18.000000,"","0",,,,,,,"1","MDS",
130150,"2016D02026","74120","8",268.000000,"0",139.000000,"2","3","0","1","0",21.000000,"","0",,,,,,,"1","MDS",
130151,"2016D02026","74120","9",237.000000,"1",132.000000,"1","3","0","1","0",18.000000,"","0",,,,,,,"1","MDS",
130152,"2016D02026","74120","10",203.000000,"1",127.000000,"2","3","0","1","0",16.000000,"","0",,,,,,,"1","MDS",
130153,"2016D02027","74120","1",220.000000,"0",129.000000,"1","3","0","1","0",19.000000,"","0",,,,,,,"1","MDS",
130154,"2016D02027","74120","2",207.000000,"0",139.000000,"2","4","1","1","0",23.000000,"","0",,,,,,,"1","MDS",
130155,"2016D02027","74120","3",290.000000,"1",137.000000,"1","3","0","1","0",20.000000,"","0",,,,,,,"1","MDS",
130156,"2016D02027","74120","4",251.000000,"0",131.000000,"1","3","0","1","0",19.000000,"","0",,,,,,,"1","MDS",
130157,"2016D02027","74120","5",171.000000,"0",126.000000,"1","3","0","1","0",16.000000,"","0",,,,,,,"1","MDS",
130158,"2016D02027","74120","6",218.000000,"1",128.000000,"1","4","0","1","0",20.000000,"","0",,,,,,,"1","MDS",
130159,"2016D02027","74120","7",224.000000,"1",130.000000,"2","3","0","1","0",15.000000,"","0",,,,,,,"1","MDS",
130160,"2016D02027","74120","8",200.000000,"0",129.000000,"1","4","0","1","0",19.000000,"","0",,,,,,,"1","MDS",
130161,"2016D02027","74120","9",277.000000,"0",132.000000,"2","3","0","1","0",21.000000,"","0",,,,,,,"1","MDS",
130162,"2016D02027","74120","10",312.000000,"1",139.000000,"2","3","0","1","0",25.000000,"","0",,,,,,,"1","MDS",
130163,"2016D02028","74120","1",282.000000,"1",133.000000,"2","3","0","1","0",20.000000,"","0",,,,,,,"1","MDS",
130164,"2016D02028","74120","2",254.000000,"0",131.000000,"1","4","0","1","0",18.000000,"","0",,,,,,,"1","MDS",
130165,"2016D02028","74120","3",186.000000,"1",125.000000,"2","3","0","1","0",15.000000,"","0",,,,,,,"1","MDS",
130166,"2016D02028","74120","4",310.000000,"1",140.000000,"2","4","0","1","0",24.000000,"","0",,,,,,,"1","MDS",
130167,"2016D02028","74120","5",296.000000,"1",141.000000,"2","3","0","1","0",21.000000,"","0",,,,,,,"1","MDS",
130168,"2016D02028","74120","6",224.000000,"0",138.000000,"2","3","0","1","0",20.000000,"","0",,,,,,,"1","MDS",
130169,"2016D02028","74120","7",235.000000,"1",132.000000,"1","3","0","1","0",21.000000,"","0",,,,,,,"1","MDS",
130170,"2016D02029","74120","1",256.000000,"1",141.000000,"1","3","0","1","0",18.000000,"","0",,,,,,,"1","MDS",
130171,"2016D02029","74120","2",327.000000,"1",153.000000,"2","3","0","1","0",24.000000,"","0",,,,,,,"1","MDS",
130172,"2016D02029","74120","3",323.000000,"0",153.000000,"2","3","1","1","0",20.000000,"","0",,,,,,,"1","MDS",
130173,"2016D02029","74120","4",264.000000,"0",138.000000,"1","3","1","1","0",19.000000,"","0",,,,,,,"1","MDS",
130174,"2016D02029","74120","5",211.000000,"0",146.000000,"2","3","1","1","0",20.000000,"","0",,,,,,,"1","MDS",
130175,"2016D02029","74120","6",323.000000,"0",150.000000,"1","3","1","1","0",31.000000,"","0",,,,,,,"1","MDS",
130176,"2016D02029","74120","7",287.000000,"1",147.000000,"2","3","1","1","0",26.000000,"","0",,,,,,,"1","MDS",
130177,"2016D02029","74120","8",339.000000,"0",145.000000,"1","4","1","1","0",41.000000,"","0",,,,,,,"1","MDS",
130178,"2016D02029","74120","9",301.000000,"1",139.000000,"2","3","0","1","0",21.000000,"","0",,,,,,,"1","MDS",
130179,"2016D02029","74120","10",388.000000,"0",152.000000,"2","3","1","1","0",31.000000,"","0",,,,,,,"1","MDS",
130180,"2016D02030","74120","1",187.000000,"0",132.000000,"2","3","0","1","0",18.000000,"","0",,,,,,,"1","MDS",
130181,"2016D02030","74120","2",231.000000,"0",142.000000,"2","3","1","1","0",27.000000,"","0",,,,,,,"1","MDS",
130182,"2016D02030","74120","3",206.000000,"0",136.000000,"2","3","0","1","0",21.000000,"","0",,,,,,,"1","MDS",
130183,"2016D02030","74120","4",322.000000,"0",146.000000,"1","4","0","1","0",28.000000,"","0",,,,,,,"1","MDS",
130184,"2016D02030","74120","5",227.000000,"0",137.000000,"2","3","1","1","0",18.000000,"","0",,,,,,,"1","MDS",
130185,"2016D02030","74120","6",363.000000,"0",,"2","3","1","1","0",22.000000,"","3",,,,,,,"1","MDS",
130186,"2016D02030","74120","7",145.000000,"0",,"1","3","1","1","0",20.000000,"","3",,,,,,,"1","MDS",
130187,"2016D02030","74120","8",327.000000,"0",150.000000,"2","3","0","1","0",27.000000,"","0",,,,,,,"1","MDS",
130188,"2016D02030","74120","9",333.000000,"0",149.000000,"1","4","1","1","0",22.000000,"","3",,,,,,,"1","MDS",
130189,"2016D02031","74120","1",318.000000,"1",160.000000,"1","3","1","1","0",27.000000,"","0",,,,,,,"1","MDS",
130190,"2016D02032","74120","1",310.000000,"0",147.000000,"1","4","1","1","0",26.000000,"","0",,,,,,,"1","MDS",
130191,"2016D02032","74120","2",176.000000,"1",135.000000,"1","3","0","1","0",19.000000,"","0",,,,,,,"1","MDS",
130192,"2016D02032","74120","3",255.000000,"1",139.000000,"2","4","0","1","0",23.000000,"","0",,,,,,,"1","MDS",
130193,"2016D02032","74120","4",309.000000,"0",150.000000,"2","4","0","1","0",28.000000,"","0",,,,,,,"1","MDS",
130194,"2016D02032","74120","5",336.000000,"0",151.000000,"2","3","1","1","0",28.000000,"","0",,,,,,,"1","MDS",
130195,"2016D02033","74120","1",223.000000,"1",138.000000,"2","3","0","1","0",21.000000,"","0",,,,,,,"1","MDS",
130196,"2016D02033","74120","2",162.000000,"0",131.000000,"2","3","0","1","0",16.000000,"","0",,,,,,,"1","MDS",
130197,"2016D02033","74120","3",193.000000,"0",121.000000,"1","3","0","1","0",19.000000,"","0",,,,,,,"1","MDS",
130198,"2016D02033","74120","4",195.000000,"0",128.000000,"1","4","0","1","0",17.000000,"","0",,,,,,,"1","MDS",
130199,"2016D02033","74120","5",188.000000,"0",129.000000,"2","3","0","1","0",16.000000,"","0",,,,,,,"1","MDS",
130200,"2016D02033","74120","6",193.000000,"0",127.000000,"1","4","0","1","0",15.000000,"","0",,,,,,,"1","MDS",
130201,"2016D02033","74120","7",175.000000,"0",125.000000,"2","4","0","1","0",15.000000,"","0",,,,,,,"1","MDS",
130202,"2016D02033","74120","8",206.000000,"0",128.000000,"2","3","0","1","0",14.000000,"","0",,,,,,,"1","MDS",
130203,"2016D02033","74120","9",231.000000,"0",139.000000,"2","4","0","1","0",19.000000,"","0",,,,,,,"1","MDS",
130204,"2016D02033","74120","10",195.000000,"1",138.000000,"2","4","0","1","0",17.000000,"","0",,,,,,,"1","MDS",
130205,"2016D02034","74120","1",192.000000,"0",,"2","3","0","1","0",17.000000,"","0",,,,,,,"1","MDS",
130206,"2016D02034","74120","2",341.000000,"1",146.000000,"1","3","1","1","0",24.000000,"","0",,,,,,,"1","MDS",
130207,"2016D02034","74120","3",328.000000,"0",144.000000,"2","3","0","1","0",22.000000,"","0",,,,,,,"1","MDS",
130208,"2016D02034","74120","4",192.000000,"1",131.000000,"2","3","0","1","0",22.000000,"","0",,,,,,,"1","MDS",
130209,"2016D02034","74120","5",244.000000,"0",136.000000,"2","3","1","1","0",17.000000,"","0",,,,,,,"1","MDS",
130210,"2016D02034","74120","6",241.000000,"0",128.000000,"1","4","0","1","0",17.000000,"","0",,,,,,,"1","MDS",
130211,"2016D02034","74120","7",223.000000,"1",135.000000,"2","3","0","1","0",21.000000,"","0",,,,,,,"1","MDS",
130212,"2016D02034","74120","8",207.000000,"1",134.000000,"2","3","0","1","0",20.000000,"","0",,,,,,,"1","MDS",
130213,"2016D02034","74120","9",265.000000,"1",135.000000,"2","3","0","1","0",22.000000,"","0",,,,,,,"1","MDS",
130214,"2016D02034","74120","10",217.000000,"0",129.000000,"1","4","0","1","0",19.000000,"","0",,,,,,,"1","MDS",
130215,"2016D02035","74120","1",289.000000,"1",148.000000,"1","3","1","1","0",26.000000,"","0",,,,,,,"1","MDS",
130216,"2016D02035","74120","2",275.000000,"0",147.000000,"1","3","1","1","0",22.000000,"","0",,,,,,,"1","MDS",
130217,"2016D02035","74120","3",284.000000,"1",,"1","3","1","1","0",,"","3",,,,,,,"1","MDS",
130218,"2016D02036","74120","1",402.000000,"0",148.000000,"1","4","0","1","0",25.000000,"","0",,,,,,,"1","MDS",
130219,"2016D02036","74120","2",204.000000,"0",138.000000,"2","3","1","1","0",19.000000,"","0",,,,,,,"1","MDS",
130220,"2016D02036","74120","3",230.000000,"0",140.000000,"2","3","1","1","0",25.000000,"","0",,,,,,,"1","MDS",
130221,"2016D02036","74120","4",239.000000,"1",137.000000,"1","4","1","1","0",19.000000,"","0",,,,,,,"1","MDS",
130222,"2016D02036","74120","5",267.000000,"1",140.000000,"1","3","1","1","0",19.000000,"","0",,,,,,,"1","MDS",
130223,"2016D02036","74120","6",188.000000,"0",131.000000,"2","3","1","1","0",16.000000,"","0",,,,,,,"1","MDS",
130224,"2016D02036","74120","7",226.000000,"0",135.000000,"1","4","0","1","0",19.000000,"","0",,,,,,,"1","MDS",
130225,"2016D02036","74120","8",299.000000,"1",140.000000,"2","3","1","1","0",25.000000,"","0",,,,,,,"1","MDS",
130226,"2016D02036","74120","9",316.000000,"0",144.000000,"2","3","0","1","0",31.000000,"","0",,,,,,,"1","MDS",
130227,"2016D02036","74120","10",221.000000,"0",130.000000,"2","3","1","1","0",20.000000,"","0",,,,,,,"1","MDS",
130228,"2016D02036","74120","11",,"0",48.000000,"0","0","0","1","0",,"","0",,,,,,,"1","MDS",
130229,"2016D02037","74120","1",343.000000,"1",143.000000,"1","4","1","1","0",25.000000,"","0",,,,,,,"1","MDS",
130230,"2016D02037","74120","2",227.000000,"0",133.000000,"1","3","1","1","0",18.000000,"","0",,,,,,,"1","MDS",
130231,"2016D02037","74120","3",346.000000,"0",148.000000,"1","3","1","1","0",22.000000,"","0",,,,,,,"1","MDS",
130232,"2016D02037","74120","4",339.000000,"1",145.000000,"1","3","1","1","0",19.000000,"","0",,,,,,,"1","MDS",
130233,"2016D02037","74120","5",349.000000,"1",147.000000,"2","3","1","1","0",22.000000,"","0",,,,,,,"1","MDS",
130234,"2016D02037","74120","6",175.000000,"0",133.000000,"1","3","1","1","0",17.000000,"","0",,,,,,,"1","MDS",
130235,"2016D02037","74120","7",250.000000,"0",144.000000,"2","3","0","1","0",24.000000,"","0",,,,,,,"1","MDS",
130236,"2016D02037","74120","8",261.000000,"0",138.000000,"1","3","0","1","0",24.000000,"","0",,,,,,,"1","MDS",
130237,"2016D02037","74120","9",235.000000,"0",139.000000,"2","3","1","1","0",23.000000,"","0",,,,,,,"1","MDS",
130238,"2016D02037","74120","10",291.000000,"1",143.000000,"1","3","1","1","0",20.000000,"","0",,,,,,,"1","MDS",
130239,"2016D02037","74120","21",,"1",150.000000,"0","0","1","1",,,"1","0",,,,,,,"1","MDS",
130240,"2016D02037","74120","22",,"1",130.000000,"0","0","1","1",,,"1","0",,,,,,,"1","MDS",
130241,"2016D02038","74120","1",268.000000,"0",147.000000,"1","3","1","1","0",24.000000,"","0",,,,,,,"1","MDS",
130242,"2016D02038","74120","2",222.000000,"0",136.000000,"1","3","0","1","0",18.000000,"","0",,,,,,,"1","MDS",
130243,"2016D02038","74120","3",269.000000,"1",144.000000,"1","3","1","1","0",21.000000,"","0",,,,,,,"1","MDS",
130244,"2016D02038","74120","4",279.000000,"1",144.000000,"1","2","1","1","0",19.000000,"","0",,,,,,,"1","MDS",
130245,"2016D02038","74120","5",242.000000,"0",139.000000,"1","3","1","1","0",20.000000,"","0",,,,,,,"1","MDS",
130246,"2016D02038","74120","6",226.000000,"1",145.000000,"1","3","1","1","0",20.000000,"","0",,,,,,,"1","MDS",
130247,"2016D02038","74120","7",207.000000,"0",141.000000,"1","3","1","1","0",20.000000,"","0",,,,,,,"1","MDS",
130248,"2016D02038","74120","8",198.000000,"0",139.000000,"1","2","1","1","0",15.000000,"","0",,,,,,,"1","MDS",
130249,"2016D02038","74120","9",209.000000,"0",133.000000,"2","3","1","1","0",15.000000,"","0",,,,,,,"1","MDS",
130250,"2016D02038","74120","11",,"0",19.000000,"0","0","0","1","0",,"","0",,,,,,,"1","MDS",
130251,"2016D02038","74120","21",,"1",110.000000,"0","0","1","1",,,"1","0",,,,,,,"1","MDS",
130252,"2016D02039","74120","1",233.000000,"1",141.000000,"1","2","0","1","0",16.000000,"","3",,,,,,,"1","MDS",
130253,"2016D02039","74120","2",215.000000,"0",136.000000,"1","3","0","1","0",21.000000,"","0",,,,,,,"1","MDS",
130254,"2016D02039","74120","3",284.000000,"1",145.000000,"1","2","1","1","0",20.000000,"","0",,,,,,,"1","MDS",
130255,"2016D02039","74120","4",256.000000,"0",141.000000,"1","3","0","1","0",15.000000,"","0",,,,,,,"1","MDS",
130256,"2016D02039","74120","5",217.000000,"1",133.000000,"1","3","1","1","0",16.000000,"","0",,,,,,,"1","MDS",
130257,"2016D02039","74120","6",324.000000,"0",142.000000,"2","2","1","1","0",22.000000,"","0",,,,,,,"1","MDS",
130258,"2016D02039","74120","7",254.000000,"0",,"2","3","1","1","0",19.000000,"","3",,,,,,,"1","MDS",
130259,"2016D02039","74120","8",209.000000,"0",130.000000,"1","3","1","1","0",18.000000,"","0",,,,,,,"1","MDS",
130260,"2016D02039","74120","9",167.000000,"1",129.000000,"1","3","1","1","0",16.000000,"","0",,,,,,,"1","MDS",
130261,"2016D02039","74120","10",181.000000,"0",144.000000,"1","2","1","1","0",18.000000,"","0",,,,,,,"1","MDS",
130262,"2016D02039","74120","21",,"1",129.000000,"0","0","0","1",,,"1","0",,,,,,,"1","MDS",
130263,"2016D02040","74120","1",242.000000,"1",133.000000,"2","3","0","1","0",,"","0",,,,,,,"1","MDS",
130264,"2016D02040","74120","2",258.000000,"0",130.000000,"1","3","1","1","0",16.000000,"","3",,,,,,,"1","MDS",
130265,"2016D02040","74120","3",228.000000,"0",129.000000,"2","2","1","1","0",13.000000,"","0",,,,,,,"1","MDS",
130266,"2016D02040","74120","4",241.000000,"1",140.000000,"1","2","1","1","0",17.000000,"","0",,,,,,,"1","MDS",
130267,"2016D02040","74120","5",199.000000,"1",129.000000,"1","3","1","1","0",17.000000,"","0",,,,,,,"1","MDS",
130268,"2016D02040","74120","6",216.000000,"0",134.000000,"1","3","0","1","0",18.000000,"","0",,,,,,,"1","MDS",
130269,"2016D02040","74120","7",232.000000,"0",139.000000,"2","3","0","1","0",20.000000,"","0",,,,,,,"1","MDS",
130270,"2016D02040","74120","21",,"0",,"0","0","0","1",,,"1","3",,,,,,,"1","MDS",
130271,"2016D02040","74120","22",,"0",138.000000,"0","0","2","1",,,"1","0",,,,,,,"1","MDS",
130272,"2016D02041","74120","1",235.000000,"1",142.000000,"2","3","1","1","0",17.000000,"","0",,,,,,,"1","MDS",
130273,"2016D02041","74120","2",228.000000,"0",146.000000,"1","2","1","1","0",20.000000,"","0",,,,,,,"1","MDS",
130274,"2016D02041","74120","3",220.000000,"1",131.000000,"1","4","0","1","0",21.000000,"","0",,,,,,,"1","MDS",
130275,"2016D02041","74120","4",214.000000,"0",138.000000,"1","4","1","1","0",17.000000,"","0",,,,,,,"1","MDS",
130276,"2016D02041","74120","5",210.000000,"0",131.000000,"2","3","1","1","0",18.000000,"","0",,,,,,,"1","MDS",
130277,"2016D02041","74120","6",252.000000,"0",139.000000,"1","3","1","1","0",20.000000,"","0",,,,,,,"1","MDS",
130278,"2016D02041","74120","7",216.000000,"0",131.000000,"1","3","1","1","0",18.000000,"","0",,,,,,,"1","MDS",
130279,"2016D02041","74120","8",293.000000,"0",148.000000,"2","3","1","1","0",20.000000,"","0",,,,,,,"1","MDS",
130280,"2016D02041","74120","9",225.000000,"0",143.000000,"1","3","1","1","0",24.000000,"","0",,,,,,,"1","MDS",
130281,"2016D02041","74120","21",,"1",146.000000,"0","0","2","1",,,"1","0",,,,,,,"1","MDS",
130282,"2016D02041","74120","22",,"1",145.000000,"0","0","2","1",,,"1","0",,,,,,,"1","MDS",
130283,"2016D02041","74120","23",,"1",135.000000,"0","0","2","1",,,"1","0",,,,,,,"1","MDS",
130284,"2016D02041","74120","24",,"2",151.000000,"0","0","2","1",,,"1","0",,,,,,,"1","MDS",
130285,"2016D02042","74120","1",252.000000,"0",149.000000,"2","3","1","1","0",29.000000,"","0",,,,,,,"1","MDS",
130286,"2016D02042","74120","2",254.000000,"0",143.000000,"2","2","1","1","0",19.000000,"","0",,,,,,,"1","MDS",
130287,"2016D02042","74120","3",182.000000,"0",120.000000,"2","3","0","1","0",12.000000,"","0",,,,,,,"1","MDS",
130288,"2016D02042","74120","4",135.600000,"0",113.000000,"2","3","0","1","0",11.000000,"","0",,,,,,,"1","MDS",
130289,"2016D02042","74120","5",258.000000,"1",145.000000,"1","2","0","1","0",16.000000,"","0",,,,,,,"1","MDS",
